,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
69,French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.343434343435,3215.747474747475,1599.5959595959596,8.636363636363637,762.8484848484849,1.7141414141414144,1.1448484848484848,0.5694949494949495,2715.717171717172,0.0,280904.0,77.32399999999984,32.69999999999995,7.774999999999986,4.593000000000005,0.0,0.0,0.0,22.63000000000006,0.0,0.0,0.0,0.0,77.6599999999999,0.0
70,Gabon,9180.83953488372,55.60232558139535,55.26043488372093,57.71395348837209,0.3372093023255814,0.33330930232558176,4124.870365116277,24.981623255813954,24.828065116279102,25.930323255813956,0.15150232558139534,0.14965813953488363,1.0408372093023246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.25116279069766,110.67209302325581,25.57906976744186,0.0,26.64651162790698,0.006139534883720931,0.0049767441860465115,0.0011395348837209302,11.976744186046512,68.19995348837263,2225728.0,7.858999999999951,23.100000000000186,4.450000000000031,2.9760000000000217,16562.41299999992,3.400000000000016,259.96700000000095,7.19999999999996,0.0,0.0,0.0,6.30000000000002,66.47000000000034,0.7029999999999982
71,Gambia,2761.0843091334896,13.950819672131148,13.909014051522249,86.52693208430914,0.4098360655737705,0.40990866510538665,1142.5189110070253,5.772786885245899,5.755463700234194,35.804372365339574,0.16961592505854822,0.1695058548009363,0.6570023419203747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.82435597189695,16621.54800936768,6.877885245901644,0.06450351288056208,154.52459016393442,0.06395316159250584,0.06664402810304448,44.956674473067885,188.13817330210773,188.13817330210773,0.0,0.0,57.51288056206089,0.007775175644028103,0.007775175644028103,0.0,23.782201405152225,55.528922716627214,2416664.0,207.56600000000105,17.5,2.3390000000000266,1.4169999999999938,1561.7669999999948,10.099999999999957,331.42999999999637,1.909999999999995,0.6999999999999944,31.200000000000205,7.876000000000068,1.1000000000000083,62.049999999999535,0.49600000000000244
72,Georgia,105435.34004474273,740.2214765100671,733.4122774049215,1289.7382550335572,9.997762863534676,9.847295302013425,26430.362187919454,185.55751006711415,183.85060402684564,323.3095324384788,2.50620357941834,2.468510067114095,1.011521252796421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0984340044743,203741.2192393736,51.073521252796425,0.19555257270693516,1960.3691275167785,0.491420581655481,0.0035570469798657726,1.9145413870246084,3399.6845637583892,3074.863534675615,324.82102908277403,140.69127516778522,210.662192393736,0.08521252796420581,0.07706935123042506,0.008165548098434004,52.79642058165548,68.89917225950806,3989175.0,65.03199999999948,38.70000000000032,14.863999999999855,10.244000000000018,9745.078999999938,4.20000000000003,496.21799999999564,7.110000000000016,5.299999999999997,55.5,0.0,2.600000000000003,73.77000000000037,0.8120000000000069
73,Germany,1006851.4486373166,7564.61215932914,7516.064058700214,25813.786163522014,181.1027253668763,180.10512578616346,12017.236121593298,90.28713417190774,89.70768763102724,308.09943815513645,2.1615618448637313,2.149662473794549,1.049203354297693,2025.7253668763103,24.177962264150953,0.0,0.0,0.0,0.0,372.8917400419287,4.450624737945494,0.0,2977591.2725366876,35.538924528301884,0.0,119936.45283018867,1.4315094339622643,0.007553459119496859,5.881761006289309,3506658.3375262055,2603673.9140461218,904625.3165618449,83965.18238993711,80733.2075471698,4.185345911949685,3.1077148846960174,1.0796855345911947,963.5911949685535,62.07287211740067,83783945.0,237.01600000000224,46.5999999999998,21.453000000000063,15.957000000000136,45229.24499999995,0.0,156.1390000000005,8.309999999999953,28.200000000000205,33.10000000000025,0.0,8.0,81.33000000000098,0.9470000000000025
74,Ghana,45723.9511627907,217.05348837209303,216.72026976744186,316.84186046511627,1.8209302325581396,1.820981395348837,1471.5036162790695,6.985290697674418,6.974558139534883,10.196734883720916,0.058579069767441885,0.0585697674418605,1.086883720930234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.3837209302324,472735.2953488372,15.21371860465117,0.0663720930232558,2582.8953488372094,0.08312093023255815,0.07695116279069765,23.093953488372094,20796.37441860465,20796.37441860465,0.0,280.6511627906977,2180.5767441860467,0.06688372093023255,0.06688372093023255,0.0,70.17906976744186,48.9300930232558,31072945.0,126.7189999999991,21.10000000000017,3.384999999999992,1.9479999999999862,4227.6299999999555,12.0,298.2449999999983,4.970000000000015,0.2999999999999981,7.69999999999995,41.04700000000003,0.899999999999995,64.06999999999977,0.6109999999999957
75,Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30058.58064516129,17964.072580645163,12090.209677419354,526.4435483870968,620.4758064516129,89.21862903225804,53.3201612903226,35.88564516129032,18416.701612903227,0.0,33691.0,3457.099999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.93000000000015,0.0
76,Greece,89060.55928411633,846.7225950782998,835.2860111856827,2768.34451901566,25.662192393736017,25.308711409395976,8544.57268232662,81.2355324384787,80.13831096196866,265.59817449664445,2.462120805369128,2.428165548098434,1.0487248322147666,0.0,0.0,0.0,0.0,15.321758389261745,1.4699865771812082,96.24230648769576,9.233595078299775,18230.13870246085,2272079.9239373603,217.98597091722598,1.749020134228188,19087.65548098434,1.8313087248322155,0.032975391498881415,85.2022371364653,374226.9753914989,254945.59507829978,120000.03803131991,8272.107382550335,9320.246085011186,3.590201342281878,2.445950782997762,1.1514765100671145,894.2058165548099,64.6316554809842,10423056.0,83.47899999999952,45.29999999999962,20.39599999999998,14.524000000000074,24574.38199999995,1.5,175.69500000000093,4.549999999999968,35.29999999999971,52.0,0.0,4.210000000000024,82.2400000000004,0.8879999999999942
77,Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.6486486486488,1724.2072072072071,1010.4414414414415,37.95495495495496,124.34234234234235,4.816846846846847,3.0371171171171176,1.7799099099099098,2190.0,32.0661261261261,56772.0,0.13700000000000032,0.0,0.0,0.0,0.0,0.0,199.94099999999992,2.159999999999997,0.0,0.0,0.0,0.0,71.69999999999987,0.0
78,Grenada,68.260663507109,0.3815165876777251,0.3774976303317537,0.31990521327014215,0.002369668246445498,0.002372037914691943,606.6588909952618,3.3906706161137437,3.354635071090044,2.8429976303317437,0.02105924170616114,0.02106635071090047,0.010473933649289079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.1137440758294,433.15876777251185,40.95497630331754,2.457345971563981,42.981042654028435,0.42139810426540286,0.38497630331753563,0.03639810426540284,381.99763033175356,0.0,112519.0,317.13199999999875,29.39999999999978,7.304000000000052,5.020999999999978,13593.877000000051,0.0,243.96400000000259,10.71000000000003,0.0,0.0,0.0,3.7000000000000277,72.40000000000053,0.7789999999999975
79,Guatemala,91660.67105263157,529.6666666666666,525.3455526315789,3224.7587719298244,17.30921052631579,17.204585526315793,5116.258449561401,29.564603070175462,29.323436403508776,179.99757894736842,0.9661644736842111,0.9603245614035092,0.9622807017543837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914.129385964912,410652.8596491228,22.921565789473686,0.1626447368421052,2877.342105263158,0.16061622807017548,0.17775000000000032,6.029605263157896,19304.348684210527,19116.980263157893,187.3684210526316,545.219298245614,566.0504385964912,0.10774122807017542,0.10668859649122808,0.0009868421052631584,31.594298245614034,66.1139473684214,17915567.0,157.83400000000123,22.899999999999803,4.693999999999971,3.0160000000000085,7423.808000000057,8.699999999999928,155.89800000000074,10.179999999999971,0.0,0.0,76.66500000000065,0.5999999999999976,74.29999999999959,0.6630000000000051
80,Guernsey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183.0545454545454,1342.9818181818182,456.09090909090907,7.318181818181818,446.75454545454545,4.747181818181819,2.002818181818182,0.6802727272727273,6662.781818181818,0.0,67052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Guinea,10637.194895591647,52.969837587006964,52.77429466357309,64.22273781902553,0.35266821345707655,0.35075174013921145,809.9720556844549,4.033426914153131,4.018498839907191,4.890273781902549,0.026807424593967497,0.026842227378190312,1.0080510440835255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6895.47331786543,6344.146171693736,2058.1763341067285,137.46867749419954,309.9767981438515,0.0525290023201856,0.048306264501160094,0.01566125290023202,23.605568445475637,59.371763341067116,13132792.0,51.75500000000002,19.0,3.134999999999992,1.7329999999999857,1998.925999999986,35.299999999999734,336.7170000000017,2.4199999999999835,0.0,0.0,17.44999999999988,0.2999999999999981,61.599999999999596,0.47700000000000214
82,Guinea-Bissau,2216.4057279236276,8.940334128878282,8.932164677804298,35.55131264916468,0.15990453460620524,0.15995704057279256,1126.2236276849653,4.54284248210024,4.538751789976147,18.06470405727926,0.08124105011933172,0.08135322195704062,0.5555608591885434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05489260143198,14.05489260143198,0.0,0.0,0.0,0.0007159904534606205,0.0007159904534606205,0.0,0.0,0.0,1967998.0,66.19099999999972,19.39999999999985,3.001999999999975,1.5650000000000104,1548.6750000000025,67.09999999999954,382.47399999999874,2.4199999999999826,0.0,0.0,6.402999999999964,0.0,58.31999999999977,0.4799999999999971
83,Guyana,4339.048611111111,35.53703703703704,34.657062499999995,108.35416666666667,0.7962962962962963,0.7764953703703702,5516.49479398148,45.18036574074076,44.06164120370373,137.757162037037,1.0123541666666676,0.9871296296296271,0.8890046296296289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.611111111111,1414.1597222222222,18.45138888888889,0.0,337.93055555555554,0.18210648148148148,0.17976851851851852,0.0023842592592592587,429.61574074074076,68.92530092592577,786559.0,3.9519999999999986,26.29999999999989,5.3050000000000015,2.836999999999991,7435.046999999938,0.0,373.15900000000244,11.619999999999914,0.0,0.0,77.15899999999972,1.6000000000000127,69.90999999999987,0.6819999999999976
84,Haiti,7941.141509433963,31.745283018867923,31.374686320754723,176.45518867924528,0.6391509433962265,0.6334787735849057,696.4366155660379,2.7840471698113216,2.751537735849062,15.475061320754728,0.05605660377358499,0.05566745283018885,0.9821933962264161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49268867924521,11402533.0,398.44800000000185,24.299999999999955,4.799999999999968,2.953999999999973,1653.172999999993,23.5,430.5480000000014,6.650000000000053,2.900000000000002,23.100000000000183,22.862999999999996,0.6999999999999944,64.0,0.5099999999999976
85,Honduras,88553.03233256351,525.4411085450347,518.7106397228644,2320.8083140877598,13.787528868360278,13.618281755196305,8940.589302540418,53.05018937644346,52.37064896073906,234.31600923787545,1.392078521939953,1.374942263279445,1.0570669745958432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.2263279445727,523.1316397228637,6.094688221709007,49.584295612009235,123.20785219399538,0.0053348729792147805,0.005288683602771363,6.928406466512702e-05,12.441108545034641,84.05840646651278,9904608.0,82.80500000000023,24.8999999999998,4.65200000000003,2.883000000000019,4541.794999999975,16.0,240.20799999999895,7.210000000000028,2.0,0.0,84.16900000000088,0.6999999999999943,75.27000000000038,0.6339999999999946
86,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178481.9534883721,23.807154334038053,0.0,30558.471458773784,4.076137420718819,8.668076109936577e-05,157.12389006342497,140414.07399577167,97288.8689217759,43125.20507399577,4195.019027484143,4006.5348837209303,1.873002114164905,1.2977167019027487,0.5752854122621565,534.4249471458774,61.14266384777991,7496988.0,7039.714000000035,44.799999999999606,16.30299999999993,10.15799999999999,56054.92000000062,0.0,0.0,8.329999999999952,0.0,0.0,0.0,0.0,84.86000000000043,0.9490000000000084
87,Hungary,202451.78231292518,1810.8231292517007,1805.113371882086,6680.2902494331065,66.24263038548753,65.8221768707483,20956.98214058955,187.44904535147398,186.85796371882088,691.5163401360544,6.8572267573696175,6.813659863945581,1.0421995464852603,0.0,0.0,3223.0,333.6317913832201,0.0,0.0,0.0,0.0,11787.281179138323,1533696.8911564625,158.76206575963718,1.2201519274376411,11679.539682539682,1.2090476190476191,0.0939183673469388,63.921088435374166,683255.5328798186,470161.12925170065,210988.14965986394,15379.662131519275,16334.151927437642,7.072811791383217,4.866916099773243,2.1841269841269844,1690.8299319727892,60.1130385487529,9660350.0,108.04299999999976,43.399999999999984,18.577000000000165,11.97599999999999,26777.56100000015,0.5,278.29600000000136,7.55000000000005,26.799999999999866,34.79999999999973,0.0,7.019999999999984,76.88000000000024,0.8539999999999995
88,Iceland,3698.7197309417043,14.681614349775785,14.64157399103139,17.12780269058296,0.06502242152466367,0.06504484304932742,10838.739134529156,43.02300448430496,42.90572869955165,50.191417040358736,0.19052914798206289,0.1905784753363227,0.9181614349775783,0.0,0.0,10.168161434977579,29.796757847533602,0.0,0.0,0.45386547085201806,1.3300112107623316,825.567264573991,159158.77578475335,466.3993452914796,2.419255605381164,818.6188340807175,2.3988789237668158,0.0,0.0,8150.959641255606,5791.780269058296,2454.784753363229,192.02242152466368,421.9013452914798,2.388632286995516,1.6971748878923771,0.7193273542600898,1236.3430493273543,44.694775784753595,341250.0,3.403999999999997,37.2999999999997,14.430999999999871,9.206999999999967,46482.958000000275,0.20000000000000162,117.99199999999892,5.309999999999958,14.300000000000113,15.199999999999884,0.0,2.910000000000009,82.99000000000039,0.9490000000000082
89,India,6129590.071729958,53225.72995780591,51339.01357172998,86005.5864978903,588.0147679324895,561.9141223628691,4441.717810126583,38.569240506329116,37.202082278481,62.322672995780586,0.42609282700421924,0.4071687763713078,1.064662447257384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649038.1561181435,95518284.37130801,69.21592827004217,0.47033122362869184,648862.993670886,0.470204641350211,0.058430379746835355,21.138396624472588,15489545.902953586,12911805.02742616,2577740.875527426,367943.7341772152,379398.7658227848,1.1224472573839663,0.9356329113924049,0.1868143459915612,274.92194092827003,70.27835443037958,1380004385.0,450.4189999999965,28.200000000000202,5.989000000000024,3.4139999999999886,6426.6740000000755,21.200000000000028,282.279999999999,10.39000000000002,1.899999999999985,20.600000000000183,59.54999999999953,0.530000000000001,69.6599999999999,0.6450000000000008
90,Indonesia,551689.3574660633,3945.8031674208146,3923.138312217194,16238.841628959275,109.28733031674209,108.26956108597284,2016.9715316742088,14.42580316742081,14.342988687782798,59.369070135746625,0.3995497737556563,0.3958484162895928,1.0576018099547515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17736.235294117647,2699388.694570136,9.868970588235292,0.06482805429864252,23375.08823529412,0.08546606334841624,0.15326018099547506,6.486425339366517,1768620.3778280544,1150517.6040723983,618102.7737556561,29066.364253393665,51371.927601809955,0.6466063348416289,0.42065610859728503,0.22604072398190045,187.8054298642534,62.569095022624,273523621.0,145.724999999999,29.299999999999812,5.318999999999971,3.0530000000000252,11188.743999999953,5.699999999999992,342.8640000000012,6.320000000000028,2.7999999999999767,76.09999999999938,64.20400000000053,1.0400000000000076,71.72000000000041,0.7180000000000002
91,International,706.2317596566523,1.5472103004291846,1.407422746781115,13.776824034334764,0.032188841201716736,0.032214592274678114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Iran,808020.4185022026,6091.3766519823785,6013.122085903087,32599.40088105727,170.09251101321587,168.32474669603525,9620.09776872247,72.52247356828201,71.59078634361238,388.12066740088113,2.025068281938324,2.0040132158590303,1.0940088105726873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12892.647577092512,2723614.079295154,32.42669162995594,0.15350000000000005,38607.85462555066,0.4596563876651982,0.12640528634361234,6.954625550660782,22766.180616740086,17856.12114537445,4205.455947136564,449.47136563876654,3355.0396475770926,0.027070484581497797,0.021277533039647578,0.005022026431718062,39.91189427312775,61.54112334801753,83992953.0,49.83099999999961,32.39999999999976,5.440000000000042,3.1820000000000124,19082.620000000068,0.20000000000000165,270.3080000000016,9.59000000000006,0.8000000000000066,21.10000000000018,0.0,1.5,76.68000000000025,0.783
93,Iraq,385885.144766147,2545.489977728285,2525.1794320712693,7879.227171492205,35.623608017817375,35.4314276169265,9593.76257683742,63.285218262806225,62.78024944320714,195.89102227171492,0.8856748329621392,0.8809153674832951,1.052717149220491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16416.046770601337,2562873.456570156,63.717391982182626,0.4081380846325166,21694.0,0.5393608017817372,0.10274164810690421,15.879287305122507,2951.8218262806236,2951.8218262806236,0.0,22.238307349665924,958.5812917594654,0.007349665924276169,0.007349665924276169,0.0,23.84632516703786,71.9802227171492,40222503.0,88.125,20.0,3.1859999999999875,1.956999999999994,15663.985999999843,2.5,218.61199999999835,8.82999999999995,0.0,0.0,94.57600000000039,1.3999999999999881,70.59999999999943,0.6740000000000007
94,Ireland,89097.50892857143,568.90625,568.0800312500005,2280.254464285714,11.029017857142858,11.022638392857143,18043.98336607143,115.21461607142861,115.04728124999995,461.79599776785705,2.2336785714285647,2.2323147321428536,1.0294419642857133,56.044642857142854,11.350149553571423,363.8482142857143,73.68636160714287,3.367986607142856,0.6820736607142858,20.46545982142857,4.144662946428572,10542.591517857143,1651880.5066964286,334.5380357142855,2.135100446428571,10411.38392857143,2.108502232142859,0.04329241071428562,67.84107142857145,164639.67410714287,116322.38839285714,47208.43080357143,2943.28125,4059.542410714286,3.334285714285714,2.3558035714285714,0.955982142857143,822.1316964285714,69.50410714285681,4937796.0,69.87399999999981,38.70000000000032,13.92799999999994,8.677999999999974,67335.29300000049,0.20000000000000165,126.45900000000086,3.2799999999999776,23.0,25.70000000000012,0.0,2.9600000000000186,82.29999999999987,0.9549999999999969
95,Isle of Man,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29712.20535714286,22003.875,7643.991071428572,422.4107142857143,648.7678571428571,34.94214285714285,25.877232142857142,8.989553571428575,7629.660714285715,0.0,85032.0,147.87199999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39999999999984,0.0
96,Israel,316090.5298013245,1852.4481236203092,1852.2734039735094,2423.0,14.103752759381898,14.08641721854305,36518.86458940398,214.01875717439285,213.99857395143482,279.9362891832231,1.6295033112582775,1.6274834437086103,0.9922516556291384,123.11920529801324,14.2243178807947,833.2582781456954,96.2687505518764,47.83885209713024,5.526971302428256,97.34437086092716,11.246485651214126,36559.11920529801,5710503.494481236,659.7511854304635,4.223777041942606,36459.67770419426,4.212315673289182,0.042262693156732936,75.95474613686534,2323018.841059603,1309750.174392936,1013268.6666666666,23245.64238410596,23379.293598233995,26.838565121412802,15.131964679911702,11.70657836644591,2701.072847682119,64.41066225165575,8655541.0,402.6059999999998,30.600000000000236,11.733000000000093,7.358999999999952,33132.320000000196,0.5,93.31999999999975,6.739999999999934,15.399999999999887,35.39999999999974,0.0,2.990000000000008,82.97000000000052,0.9189999999999962
97,Italy,1239729.752642706,8800.372093023256,8763.289674418607,51791.458773784354,262.7822410147991,261.8583467230444,20504.337930232567,145.55252008456654,144.9392198731501,856.5976448202958,4.3462283298097235,4.33097885835095,1.0527061310782242,1612.3488372093022,26.667213530655395,15605.526427061312,258.1054312896406,0.0,0.0,844.3396405919664,13.964837209302326,132977.4693446089,18336720.769556027,303.2776532769556,2.19936997885835,131255.22410147992,2.1708689217758974,0.06086046511627909,51.23678646934459,2538907.4334038054,1769978.9492600423,775468.7293868922,59010.72727272727,56030.97040169133,4.199090909090911,2.927399577167019,1.2826215644820296,926.7209302325581,68.81429175475697,60461828.0,205.85899999999793,47.90000000000022,23.021000000000086,16.239999999999842,35220.084000000286,2.0,113.1509999999997,4.779999999999998,19.80000000000002,27.799999999999805,0.0,3.180000000000005,83.50999999999976,0.8919999999999968
98,Jamaica,12007.794457274827,109.459584295612,108.819545034642,218.61431870669745,1.9930715935334873,1.9373487297921486,4055.0967852194,36.96509468822168,36.7489491916859,73.82720785219396,0.6730923787528863,0.6541755196304847,0.9729330254041562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.6189376443418,57544.77829099307,19.43316397228638,0.11774826789838337,770.4434180138568,0.26019168591224007,0.0964480369515011,25.014549653579667,762.6812933025404,762.6812933025404,0.0,8.739030023094688,228.2933025404157,0.025727482678983834,0.025727482678983834,0.0,77.09006928406467,73.0484295612007,2961161.0,266.87900000000076,31.399999999999768,9.68400000000009,6.39,8193.570999999998,0.0,206.53699999999793,11.280000000000033,5.299999999999991,28.60000000000022,66.42499999999951,1.7000000000000082,74.47000000000043,0.733999999999999
99,Japan,167527.1825726141,1429.1929460580914,1395.6422448132778,2977.0041493775934,24.03941908713693,23.48963692946058,1324.5720663900418,11.300080912863073,11.034811203319501,23.538008298755187,0.19008091286307047,0.18573029045643155,1.0306639004149383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25756.12033195021,3138762.0290456433,24.81696887966805,0.2036244813278009,25285.558091286308,0.19991701244813279,0.05318464730290454,26.904356846473018,197654.17012448132,144887.03112033196,52767.13900414938,9552.742738589212,11976.860995850622,0.1562863070539419,0.11454356846473034,0.0416597510373444,94.69087136929461,37.104107883817505,126476458.0,347.77799999999985,48.20000000000043,27.04900000000032,18.493000000000194,39002.22299999989,0.0,79.3700000000001,5.719999999999966,11.1999999999999,33.700000000000294,0.0,13.050000000000113,84.62999999999975,0.9189999999999954
100,Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11253.6,7426.492307692308,3827.107692307692,0.0,773.876923076923,11.134153846153847,7.347692307692308,3.7867692307692304,7656.6,0.0,101073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Jordan,185006.89795918367,1644.575963718821,1639.5772789115645,2254.59410430839,21.034013605442176,20.876598639455782,18132.349244897956,161.18326530612242,160.6933673469387,220.97058276643992,2.0614897959183685,2.046054421768708,1.0287755102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11436.104308390022,1874959.1609977325,183.76294784580494,1.120825396825397,11170.065759637188,1.0947573696145125,0.051825396825396865,4.637414965986395,12881.612244897959,9728.764172335601,2812.7120181405894,0.0,2264.739229024943,0.12621315192743762,0.09532879818594105,0.027528344671201816,221.9546485260771,68.98891156462581,10203140.0,109.28500000000103,23.200000000000042,3.8099999999999627,2.3609999999999935,8337.49000000009,0.10000000000000081,208.25699999999878,11.75,0.0,0.0,0.0,1.3999999999999884,74.52999999999956,0.729000000000002
102,Kazakhstan,150582.46171693737,961.3573085846867,949.2101415313219,1790.3248259860788,7.888631090487239,7.8687494199535974,8019.641658932713,51.19947331786548,50.55254524361948,95.348192575406,0.4201740139211123,0.41907888631090506,1.0331554524361948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24994.132250580045,3986415.914153132,212.30643387470994,1.3311322505800463,25088.80510440835,1.3361508120649657,0.03708352668213454,43.66589327146172,60666.06728538283,46201.7030162413,14464.364269141532,1940.048723897912,5874.245939675174,0.3231090487238979,0.2460324825986079,0.07700696055684454,312.8445475638051,74.01394431554516,18776707.0,6.681000000000031,30.60000000000023,6.990999999999986,4.625,24055.58800000009,0.1000000000000008,466.79199999999605,7.110000000000013,7.0,43.10000000000006,98.99900000000066,6.69999999999997,73.59999999999943,0.8249999999999935
103,Kenya,58694.66210045662,377.93835616438355,376.5701347031963,1017.9429223744293,6.878995433789954,6.796787671232874,1091.5611643835614,7.028614155251143,7.0031803652967985,18.930997716894968,0.12796118721461178,0.1264018264840182,0.9977397260273975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.8835616438357,191502.301369863,3.561429223744292,0.024360730593607306,3189.6392694063925,0.05930136986301377,0.059292237442922405,18.78789954337898,13690.123287671233,13690.123287671233,0.0,193.78082191780823,2104.6529680365297,0.02550228310502283,0.02550228310502283,0.0,39.1324200913242,67.88700913242002,53771300.0,87.32400000000037,20.0,2.6860000000000017,1.5280000000000111,2993.0280000000043,36.799999999999706,218.63700000000145,2.92,1.1999999999999933,20.39999999999983,24.65099999999988,1.3999999999999884,66.70000000000049,0.6009999999999992
104,Kosovo,33961.65581395349,247.74651162790698,247.20396744186064,830.6395348837209,5.188372093023256,5.171751162790697,17571.45731395348,128.1818372093023,127.90113255813952,429.76545116279135,2.68439069767442,2.67580930232558,1.0304186046511616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.43953488372094,228.43953488372094,0.0,4.186046511627907,101.03953488372093,0.011813953488372093,0.011813953488372093,0.0,52.26744186046512,67.90744186046503,1932774.0,168.15499999999918,0.0,0.0,0.0,9795.83399999991,0.5999999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
